match_id,season,round,match_code,league,home_team,away_team,result,elo_home,elo_away,avg_implied_1,avg_implied_x,avg_implied_2
s1_r18_SPU-KRU,1,18,SPU-KRU,INT,Spanien - U21,Kroatien - U21,1,,,0.6896551724137931,0.22727272727272727,0.14492753623188404
s1_r18_ROS-SAR,1,18,ROS-SAR,NOR,Rosenborg,Sarpsborg,2,1410.0,1345.0,0.4878048780487805,0.27027027027027023,0.3125
s1_r18_RFS-VLM,1,18,RFS-VLM,LET,RFS,Valmiera,1,1225.0,1151.0,,,
s1_r18_MEX-HON,1,18,MEX-HON,Int,Mexico,Honduras,1,1840.0,1491.0,0.6329113924050632,0.26315789473684215,0.19607843137254904
s1_r19_HAK-HJK,1,19,HAK-HJK,FIN,Haka,HJK Helsinki,X,1203.0,1277.0,0.33898305084745756,0.3278688524590164,0.41666666666666674
s1_r19_ENU-TYU,1,19,ENU-TYU,INT,England - U21,Tyrkiet - U21,1,,,0.37735849056603776,0.273972602739726,0.40816326530612246
s1_r19_LEV-FLO,1,19,LEV-FLO,EST,Bayer Leverkusen,Flora Tallinn,X,1756.0,1131.0,,,
s1_r19_STJ-HAF,1,19,STJ-HAF,ISL,Stjarnan,Hafnafjordur,1,,,0.41666666666666674,0.28571428571428575,0.3846153846153846
s1_r19_QAT-HON,1,19,QAT-HON,INT,Qatar,Honduras,X,1508.0,1491.0,0.40816326530612246,0.3076923076923077,0.3448275862068966
s1_r19_HON-HJK,1,19,HON-HJK,FIN,Honduras,HJK Helsinki,X,1491.0,1277.0,0.28157473843126385,0.3121778077745105,0.4586531576427536
s1_r19_BRO-AIK,1,19,BRO-AIK,SVE,Brommapojkarna,AIK,2,1231.0,1350.0,0.35328551669618496,0.29846510439411067,0.4041136760587464
s1_r19_HAL-GÖT,1,19,HAL-GÖT,SVE,Halmstad,Göteborg,X,1228.0,1304.0,0.37908345755908207,0.3047117453133164,0.36897247847373077
s1_r19_BOD-MOL,1,19,BOD-MOL,NOR,Bodø/Glimt,Molde,X,1563.0,1562.0,0.5635689933609581,0.2404745810971151,0.24859657152350487
s1_r19_USA-TRI,1,19,USA-TRI,INT,USA,Trinidad,1,1806.0,1402.0,0.9009009009009009,0.1111111111111111,0.043478260869565216
s1_r20_AKU-BRE,1,20,AKU-BRE,ISL,KA Akureyri,Breidablik,X,1228.0,1214.0,0.25,0.3076923076923077,0.5555555555555556
s1_r20_PAN-ELS,1,20,PAN-ELS,INT,Panama,El Salvador,X,1719.0,1407.0,0.4878048780487805,0.30303030303030304,0.2777777777777778
s1_r20_LAG-LAF,1,20,LAG-LAF,MLS,LA Galaxy,LAFC,1,,,0.2880366823697217,0.26831079731688245,0.49038637491863224
s1_r20_DAU-SUP,1,20,DAU-SUP,LET,Daugavpils,Super Nova,1,,,,,
s1_r20_ZAL-RIT,1,20,ZAL-RIT,LIT,Zalgiris,Riterai,1,1226.0,,,,
s1_r20_VAR-DJU,1,20,VAR-DJU,SVE,Värnamo,Djurgården,2,1269.0,1434.0,0.2966812370161779,0.29141710272897314,0.45973115956609323
s1_r20_ENU-SPU,1,20,ENU-SPU,U21,England - U21,Spanien - U21,1,,,,,
s1_r20_VIK-HAU,1,20,VIK-HAU,NOR,Viking,Haugesund,1,1454.0,1320.0,0.7518796992481203,0.2,0.15384615384615385
s1_r20_ROS-LSØ,1,20,ROS-LSØ,NOR,Rosenborg,Lillestrøm,2,1410.0,1391.0,0.43936356199923854,0.283323259880654,0.32664945842978754
s1_r20_KAL-ELF,1,20,KAL-ELF,SVE,Kalmar,Elfsborg,2,1313.0,1476.0,0.311305703436808,0.2853414951074788,0.45868379528999664
s1_r21_KLA-FER,1,21,KLA-FER,CL,Klaksvik,Ferencvaros,X,1151.0,1386.0,0.15384615384615385,0.23255813953488375,0.7142857142857143
s1_r21_HJK-LAR,1,21,HJK-LAR,CL,HJK Helsinki,Larne,1,1277.0,1056.0,0.819672131147541,0.18181818181818182,0.09523809523809523
s1_r21_FAR-SHT,1,21,FAR-SHT,CL,Farul Constanta,Sheriff Tiraspol,1,1412.0,1494.0,0.4878048780487805,0.3076923076923077,0.30303030303030304
s1_r21_DUD-STP,1,21,DUD-STP,ECL,Dudelange,St. Patricks,1,1085.0,1167.0,,,
s1_r21_HB-DER,1,21,HB-DER,ECL,HB Thorshavn,Derry City,X,1044.0,1194.0,0.5494505494505494,0.3076923076923077,0.24390243902439024
s1_r21_VÅL-MOL,1,21,VÅL-MOL,NOR,Vålerenga,Molde,2,1337.0,1562.0,0.273972602739726,0.25316455696202533,0.5405405405405405
s1_r21_DIN-HAJ,1,21,DIN-HAJ,KRO,Dinamo Zagreb,Hajduk Split,1,1593.0,1506.0,0.5263157894736843,0.2976190476190476,0.2770083102493075
s1_r21_ELF-GÖT,1,21,ELF-GÖT,SVE,Elfsborg,Göteborg,X,1476.0,1304.0,0.7575757575757575,0.18867924528301888,0.11363636363636363
s1_r21_PLO-PLO,1,21,PLO-PLO,BUL,Lokomotiv Plovdiv,Lokomotiv Plovdiv,X,1290.0,1290.0,0.425531914893617,0.3225806451612903,0.3448275862068966
s1_r21_SAO-SAN,1,21,SAO-SAN,BRA,Sao Paulo,Santos,1,,,0.6172839506172839,0.2777777777777778,0.17543859649122806
s1_r22_TNS-HÄC,1,22,TNS-HÄC,CL,The New Saints,Häcken,2,1079.0,1477.0,0.19607843137254904,0.25,0.6451612903225806
s1_r22_DUN-PAR,1,22,DUN-PAR,SKO,Dunajska Streda,Partick Thistle,2,,,0.5813953488372093,0.2597402597402597,0.25
s1_r22_BRE-SHA,1,22,BRE-SHA,CL,Breidablik,Shakhtar Donetsk,1,1214.0,1601.0,0.4444444444444444,0.3508771929824561,0.2985074626865672
s1_r22_LAR-HJK,1,22,LAR-HJK,CL,Larne,HJK Helsinki,1,1056.0,1277.0,0.3278688524590164,0.3225806451612903,0.4444444444444444
s1_r22_DIL-DUN,1,22,DIL-DUN,ECL,Dila Gori,Dunajska Streda,1,1194.0,,0.36363636363636365,0.2985074626865672,0.41666666666666674
s1_r22_SCH-ASC,1,22,SCH-ASC,TYS,Schweinfurt,Aschaffenburg,X,,,0.5235745614035088,0.2597402597402597,0.3201844262295082
s1_r22_LBK-FCK,1,22,LBK-FCK,SL,Lyngby,FCK,2,1351.0,1626.0,0.1962761597347815,0.24402085033612408,0.6168316492990799
s1_r22_GÖT-HAL,1,22,GÖT-HAL,SVE,Göteborg,Halmstad,X,1304.0,1228.0,0.44843049327354256,0.2915451895043732,0.3105590062111801
s1_r22_ANT-MEC,1,22,ANT-MEC,BEL,Antwerpen,Mechelen,X,1623.0,1447.0,0.65359477124183,0.2380952380952381,0.1851851851851852
s1_r22_SIF-BIF,1,22,SIF-BIF,SL,Silkeborg,Brøndby,2,1421.0,1485.0,0.3745146628297474,0.28302807124131213,0.4025985043102856
s1_r23_SER-GNK,1,23,SER-GNK,CL,Servette,Genk,X,1479.0,1599.0,0.37370047717399973,0.28168378462496113,0.4051401175127261
s1_r23_BRE-FCK,1,23,BRE-FCK,CL,Breidablik,FCK,2,1214.0,1626.0,0.20825993248992491,0.24852145245099175,0.5991204843868189
s1_r23_KLA-HÄC,1,23,KLA-HÄC,CL,Klaksvik,Häcken,X,1151.0,1477.0,0.20236109578628614,0.2749091244427377,0.5799015760012759
s1_r23_CLB-AGF,1,23,CLB-AGF,ECL,Club Brügge,AGF,1,1638.0,1471.0,0.6756756756756757,0.1851851851851852,0.15625
s1_r23_TWE-HAM,1,23,TWE-HAM,ECL,Twente,Hammarby,1,1665.0,1407.0,0.819672131147541,0.18181818181818182,0.09523809523809523
s1_r23_FCK-PAU,1,23,FCK-PAU,TYS,FCK,St. Pauli,2,1626.0,1556.0,0.3204354275772312,0.27906049671738686,0.45819897599359527
s1_r23_AAB-ACH,1,23,AAB-ACH,DAN,AaB,AC Horsens,1,,,0.5988023952095809,0.25316455696202533,0.21739130434782608
s1_r23_FCM-SIF,1,23,FCM-SIF,SL,FC Midtjylland,Silkeborg,1,1569.0,1421.0,0.5776769499435793,0.2517737533536984,0.22559210533386356
s1_r23_AUW-STG,1,23,AUW-STG,ØST,Austria Wien,Sturm Graz,2,1451.0,1579.0,0.29020930468856393,0.271414565679492,0.500641336893245
s1_r23_BIF-OB,1,23,BIF-OB,SL,Brøndby,OB,2,1485.0,1434.0,0.5252710049620102,0.26757894335563387,0.2655272389140905
s1_r24_LJU-LUD,1,24,LJU-LUD,CL,Olimpija Ljubljana,Ludogorets,1,1343.0,1501.0,0.3191729939329007,0.30187692900386653,0.45300092224099436
s1_r24_GNK-SER,1,24,GNK-SER,CL,Genk,Servette,X,1599.0,1479.0,,,
s1_r24_MOL-HJK,1,24,MOL-HJK,CL,Molde,HJK Helsinki,1,1562.0,1277.0,0.7977648095535694,0.1774442559979933,0.09094166813553241
s1_r24_BEI-PAO,1,24,BEI-PAO,ECL,Beitar Jerusalem,PAOK,2,1315.0,1532.0,0.28571428571428575,0.3076923076923077,0.5
s1_r24_HAM-TWE,1,24,HAM-TWE,ECL,Hammarby,Twente,X,1407.0,1665.0,0.25,0.29411764705882354,0.5555555555555556
s1_r24_FCK-RFC,1,24,FCK-RFC,SL,FCK,Randers,1,1626.0,1405.0,0.759926476092314,0.18698232629663272,0.11131662419172454
s1_r24_S04-KAI,1,24,S04-KAI,TYS,Schalke 04,Kaiserslautern,1,1570.0,1406.0,0.5973877258276259,0.2479667207771815,0.21482904179830534
s1_r24_LEI-COV,1,24,LEI-COV,ENG,Leicester,Coventry,1,1733.0,1578.0,0.6451267530451184,0.2376957279133873,0.16891738941028667
s1_r24_HIF-AGF,1,24,HIF-AGF,SL,Hvidovre,AGF,2,1324.0,1471.0,0.26279608322631837,0.2830996080098538,0.5188943611376414
s1_r24_MCI-ARS,1,24,MCI-ARS,ENG,Manchester City,Arsenal,X,2083.0,1921.0,0.5714285714285715,0.25,0.22727272727272727
s1_r25_FCK-SPA,1,25,FCK-SPA,CL,FCK,Spanien,X,1626.0,2028.0,0.4808813654893182,0.2875402613671801,0.29412064960935774
s1_r25_PSV-STG,1,25,PSV-STG,CL,PSV,Sturm Graz,1,1768.0,1579.0,0.7160414166577421,0.20333997917564797,0.1399442892334377
s1_r25_PAN-OM,1,25,PAN-OM,CL,Panama,Marseille,1,1719.0,1697.0,,,
s1_r25_OMO-FCM,1,25,OMO-FCM,ECL,Omonia,FC Midtjylland,1,1431.0,1569.0,0.33333333333333337,0.3225806451612903,0.45454545454545453
s1_r25_STE-FCN,1,25,STE-FCN,ECL,Steaua Bukarest,FC Nordsjælland,X,1454.0,1547.0,0.3703703703703704,0.3125,0.42016806722689076
s1_r25_FRm-VAN,1,25,FRm-VAN,DAN,Frem,Vanløse,2,,,0.3921568627450981,0.2777777777777778,0.43478260869565216
s1_r25_AIK-BRO,1,25,AIK-BRO,SVE,AIK,Brommapojkarna,X,1350.0,1231.0,0.6314008852685257,0.24303222576226405,0.1794120427875341
s1_r25_BAY-RBL,1,25,BAY-RBL,TYS,Bayern München,RB Leipzig,2,1940.0,1817.0,,,
s1_r25_BIL-RMA,1,25,BIL-RMA,SPA,Athletic Bilbao,Real Madrid,2,1704.0,1917.0,0.2902205164295567,0.27993814368609965,0.4630148290827357
s1_r25_CHE-LIV,1,25,CHE-LIV,PL,Chelsea,Liverpool,X,1780.0,1946.0,0.3453715167084912,0.275638811765911,0.4091638134266412
s1_r26_SPA-FCK,1,26,SPA-FCK,CL,Spanien,FCK,X,2028.0,1626.0,0.4681766648718137,0.2935219972965609,0.2983025034662748
s1_r26_OM-PAN,1,26,OM-PAN,CL,Marseille,Panama,1,1697.0,1719.0,,,
s1_r26_MCI-SEV,1,26,MCI-SEV,SuperCup,Manchester City,Sevilla,X,2083.0,1755.0,0.7352941176470589,0.2,0.11764705882352942
s1_r26_FCN-STE,1,26,FCN-STE,ECL,FC Nordsjælland,Steaua Bukarest,1,1547.0,1454.0,0.65359477124183,0.26315789473684215,0.18181818181818182
s1_r26_FCM-OMO,1,26,FCM-OMO,ECL,FC Midtjylland,Omonia,1,1569.0,1431.0,0.7518796992481203,0.25,0.1111111111111111
s1_r26_TOT-MAU,1,26,TOT-MAU,PL,Tottenham,Manchester United,1,1829.0,1865.0,0.3441612935533957,0.2639484071825559,0.421354750863535
s1_r26_BVB-KÖL,1,26,BVB-KÖL,TYS,Dortmund,Köln,1,1843.0,1661.0,0.710161466616271,0.19021401464409365,0.13437984039381035
s1_r26_ROT-FEY,1,26,ROT-FEY,HOL,Sparta Rotterdam,Feyenoord,X,1564.0,1745.0,0.18794883790856962,0.2238745422505722,0.6400370363951847
s1_r26_FCM-BIF,1,26,FCM-BIF,SL,FC Midtjylland,Brøndby,2,1569.0,1485.0,0.46965945023549316,0.27302296730415615,0.30907355979403484
s1_r26_OB-AGF,1,26,OB-AGF,SL,OB,AGF,X,1434.0,1471.0,0.4327518757450338,0.286675034755425,0.3334150571999316
s1_r27_RAK-FCK,1,27,RAK-FCK,CL,Rakow,FCK,2,1557.0,1626.0,0.4120562432287368,0.30021915301892677,0.3357674599120844
s1_r27_RAN-PSV,1,27,RAN-PSV,CL,Rangers,PSV,X,1654.0,1768.0,0.37531738119389996,0.2801370078583996,0.39428499238450443
s1_r27_BRA-PAN,1,27,BRA-PAN,CL,Braga,Panama,1,1664.0,1719.0,0.5954366995645798,0.2738389566891555,0.18423990962688186
s1_r27_HAI-YB,1,27,HAI-YB,CL,Maccabi Haifa,Young Boys,X,1610.0,1603.0,0.42170360307575383,0.27702008146951246,0.349040412583238
s1_r27_MOL-GAL,1,27,MOL-GAL,CL,Molde,Galatasaray,2,1562.0,1668.0,0.34615199680031267,0.28802286751980244,0.41478593469202074
s1_r27_FCN-BEO,1,27,FCN-BEO,ECL,FC Nordsjælland,Partizan Beograd,1,1547.0,1446.0,0.6211180124223602,0.26666666666666666,0.17391304347826086
s1_r27_FEN-TWE,1,27,FEN-TWE,ECL,Fenerbahce,Twente,1,1655.0,1665.0,0.6666666666666667,0.25,0.14285714285714288
s1_r27_FCM-LEG,1,27,FCM-LEG,ECL,FC Midtjylland,Legia,X,1569.0,1499.0,0.5128205128205129,0.29411764705882354,0.26315789473684215
s1_r27_OSA-CLB,1,27,OSA-CLB,ECL,Osasuna,Club Brügge,2,1670.0,1638.0,0.45454545454545453,0.30303030303030304,0.3125
s1_r27_RFC-VFF,1,27,RFC-VFF,SL,Randers,Viborg,1,1405.0,1464.0,0.4,0.29411764705882354,0.3921568627450981
s1_r28_ACM-TOR,1,28,ACM-TOR,ITA,AC Milan,Torino,1,1829.0,1692.0,0.6261721368913579,0.25159478551674097,0.1598600584490778
s1_r28_SEV-GIR,1,28,SEV-GIR,SPA,Sevilla,Girona,2,1755.0,1682.0,0.46878962709067107,0.28938043715489914,0.2765576681120005
s1_r28_MAI-FRA,1,28,MAI-FRA,TYS,Mainz,Frankfurt,X,1673.0,1719.0,0.4061074845374267,0.2740504825542075,0.3607373101829711
s1_r28_NEW-LIV,1,28,NEW-LIV,PL,Newcastle,Liverpool,2,1884.0,1946.0,0.45335995392686695,0.2533733042468845,0.3276736162224309
s1_r28_FCN-FCM,1,28,FCN-FCM,SL,FC Nordsjælland,FC Midtjylland,1,1547.0,1569.0,0.4887198521045742,0.2653442011028721,0.3021567130937641
s1_r28_PAN-BRA,1,28,PAN-BRA,CL,Panama,Braga,2,1719.0,1664.0,0.411536556712778,0.29255516604819276,0.34673153780578514
s1_r28_YB-HAI,1,28,YB-HAI,CL,Young Boys,Maccabi Haifa,1,1603.0,1610.0,0.5474575411712492,0.26152792243243544,0.24310748542851984
s1_r28_AEK-ANT,1,28,AEK-ANT,CL,AEK Athen,Antwerpen,2,1568.0,1623.0,0.5497840059329373,0.26943913050946805,0.2322565396608464
s1_r28_FCK-RAK,1,28,FCK-RAK,CL,FCK,Rakow,X,1626.0,1557.0,0.6055228331945016,0.2565408239096063,0.18908651318257458
s1_r28_PSV-RAN,1,28,PSV-RAN,CL,PSV,Rangers,1,1768.0,1654.0,0.6603764985654383,0.22108028025063975,0.1679422915685575
s1_r29_SHT-KLA,1,29,SHT-KLA,EL,Sheriff Tiraspol,Klaksvik,1,1494.0,1151.0,0.7142857142857143,0.2222222222222222,0.13333333333333333
s1_r29_SPA-ZAG,1,29,SPA-ZAG,EL,Spanien,Dinamo Zagreb,1,2028.0,1593.0,0.5128205128205129,0.28571428571428575,0.26666666666666666
s1_r29_SKB-AZ,1,29,SKB-AZ,ECL,Brann,AZ Alkmaar,X,1355.0,1671.0,0.33898305084745756,0.2777777777777778,0.45454545454545453
s1_r29_ABE-HÄC,1,29,ABE-HÄC,EL,Aberdeen,Häcken,2,1348.0,1477.0,0.41666666666666674,0.29411764705882354,0.35714285714285715
s1_r29_LEG-FCM,1,29,LEG-FCM,EL,Legia,FC Midtjylland,X,1499.0,1569.0,0.4761904761904762,0.28571428571428575,0.30303030303030304
s1_r29_STU-FRE,1,29,STU-FRE,TYS,Stuttgart,Freiburg,1,1641.0,1739.0,0.4557732181560202,0.26992484357788804,0.3133360613404042
s1_r29_NAP-LAZ,1,29,NAP-LAZ,ITA,Napoli,Lazio,2,1908.0,1767.0,0.6109283526219625,0.24408030739546022,0.1818201845013877
s1_r29_RAN-CEL,1,29,RAN-CEL,SKO,Rangers,Celtic,2,1654.0,1644.0,0.4192209120028371,0.27779837090853005,0.3613155176672529
s1_r29_LBK-FCN,1,29,LBK-FCN,SL,Lyngby,FC Nordsjælland,X,1351.0,1547.0,0.2376063466923355,0.2673066084209203,0.5526393114493675
s1_r29_OSA-BAR,1,29,OSA-BAR,SPA,Osasuna,Barcelona,2,1670.0,1861.0,0.19691006191364205,0.2455770329965805,0.5987200293791518
s1_r30_PVA-CRW,1,30,PVA-CRW,ENG,Port Vale,Crewe Alexandra,1,,,0.5813953488372093,0.27027027027027023,0.2380952380952381
s1_r30_OLD-MEP,1,30,OLD-MEP,TYS,Oldenburg,Meppen,1,,,0.4,0.29411764705882354,0.4219409282700422
s1_r30_SJE-VB,1,30,SJE-VB,DAN,Sønderjyske,Vejle,2,,1310.0,0.3952692187986306,0.29411764705882354,0.39844740177439797
s1_r30_HOL-GRÆ,1,30,HOL-GRÆ,INT,Holland,Grækenland,1,1967.0,1710.0,0.7042253521126761,0.2222222222222222,0.13333333333333333
s1_r30_SER-UNG,1,30,SER-UNG,INT,Servette,Ungarn,2,1479.0,1842.0,0.5798319327731093,0.2777777777777778,0.20638297872340428
s1_r30_STV-CAU,1,30,STV-CAU,ENG,Stevenage,Carlisle United,X,,,0.5725164356229513,0.27561964811300343,0.21610142471958632
s1_r30_UKR-ENG,1,30,UKR-ENG,INT,Ukraine,England ,X,1844.0,2031.0,0.125,0.2222222222222222,0.7142857142857143
s1_r30_OVI-GIJ,1,30,OVI-GIJ,SPA,Real Oviedo,Sporting Gijon,X,1527.0,1472.0,0.44104337916862396,0.33731582446869485,0.2849259675791654
s1_r30_FIN-DAN,1,30,FIN-DAN,INT,Finland,Danmark,2,1628.0,1871.0,0.20408163265306123,0.26666666666666666,0.5882352941176471
s1_r30_IRL-HOL,1,30,IRL-HOL,INT,Irland,Holland,2,1617.0,1967.0,0.20833333333333337,0.25316455696202533,0.5988023952095809
s1_r31_ITA-UKR,1,31,ITA-UKR,INT,Italien,Ukraine,1,1940.0,1844.0,0.6756756756756757,0.2380952380952381,0.14705882352941177
s1_r31_NOR-GEO,1,31,NOR-GEO,INT,Norge,Georgien,1,1745.0,1637.0,0.78125,0.2,0.09523809523809523
s1_r31_SVE-ØST,1,31,SVE-ØST,INT,Sverige,Østrig,2,1739.0,1813.0,0.4283617684828472,0.3007688828584351,0.3306010928961749
s1_r31_BAL-TNS,1,31,BAL-TNS,WAL,Bala Town,The New Saints,X,,1079.0,0.15384615384615385,0.2,0.7142857142857143
s1_r31_HBK-KIF,1,31,HBK-KIF,DAN,HB Køge,Kolding IF,2,,,0.26666666666666666,0.26666666666666666,0.53475935828877
s1_r31_FCN-FCK,1,31,FCN-FCK,SL,FC Nordsjælland,FCK,X,1547.0,1626.0,0.4401772361236762,0.26961898256791966,0.3427227476546299
s1_r31_INT-ACM,1,31,INT-ACM,ITA,Inter,AC Milan,1,1885.0,1829.0,0.452142695488218,0.2832854542357227,0.30023112298261423
s1_r31_CAR-SWA,1,31,CAR-SWA,ENG,Cardiff,Swansea,1,1449.0,1536.0,0.3851563341317995,0.297597752018387,0.36672730623431093
s1_r31_DAR-GLA,1,31,DAR-GLA,TYS,Darmstadt,Gladbach,X,1549.0,1683.0,0.33817132180049836,0.27395585331783495,0.43113526382103334
s1_r31_RMA-RSO,1,31,RMA-RSO,SPA,Real Madrid,Sociedad,1,1917.0,1777.0,0.6024571546411467,0.24628680452040347,0.19118703844350174
s1_r32_ACM-NEW,1,32,ACM-NEW,CL,AC Milan,Newcastle,X,1829.0,1884.0,0.3991350184222319,0.2784004113082009,0.35863393245475655
s1_r32_LAZ-ATM,1,32,LAZ-ATM,CL,Lazio,Atletico Madrid,X,1767.0,1848.0,0.341295708046805,0.29839295753395634,0.39566159391855565
s1_r32_GAL-FCK,1,32,GAL-FCK,CL,Galatasaray,FCK,X,1668.0,1626.0,0.6197145217995433,0.233733710312665,0.1807312077503801
s1_r32_BAY-MAU,1,32,BAY-MAU,CL,Bayern München,Manchester United,1,1940.0,1865.0,0.6433241190516757,0.21290347431067597,0.17701969426019556
s1_r32_FEN-FCN,1,32,FEN-FCN,ECL,Fenerbahce,FC Nordsjælland,1,1655.0,1547.0,0.6620702891245062,0.23998140917468155,0.16653831020137033
s1_r32_GLA-RBL,1,32,GLA-RBL,TYS,Gladbach,RB Leipzig,2,1683.0,1817.0,0.19099239925076442,0.21183964865219146,0.637736582355669
s1_r32_SAS-JUV,1,32,SAS-JUV,ITA,Sassuolo,Juventus,1,1640.0,1806.0,0.24025436144938647,0.2580935116034297,0.5432904755836233
s1_r32_BIF-FCK,1,32,BIF-FCK,SL,Brøndby,FCK,2,1485.0,1626.0,0.3659254148116254,0.2826097713452746,0.40732058021183826
s1_r32_ARS-TOT,1,32,ARS-TOT,PL,Arsenal,Tottenham,X,1921.0,1829.0,0.5770496640163753,0.22898597792377617,0.22682726808166212
s1_r32_ATM-RMA,1,32,ATM-RMA,SPA,Atletico Madrid,Real Madrid,1,1848.0,1917.0,0.35682605336472634,0.29498850292733597,0.38393725100880655
s1_r33_ZÜR-GRA,1,33,ZÜR-GRA,SCH,Zürich,Grasshoppers,1,1492.0,1392.0,0.5984657300644827,0.2425977772775813,0.21521388051895954
s1_r33_LIL-REI,1,33,LIL-REI,FRA,Lille,Reims,2,1701.0,1598.0,0.5250475306717625,0.2559387669586897,0.2558629435345091
s1_r33_NAP-UDI,1,33,NAP-UDI,ITA,Napoli,Udinese,1,1908.0,1642.0,0.7250473179253623,0.19619236053818245,0.11901839998642288
s1_r33_GRA-BET,1,33,GRA-BET,SPA,Grasshoppers,Betis,X,1392.0,1750.0,0.3375669098960985,0.288424480583793,0.41467322457641465
s1_r33_VÅL-BOD,1,33,VÅL-BOD,NOR,Vålerenga,Bodø/Glimt,2,1337.0,1563.0,0.25,0.25,0.5813953488372093
s1_r33_AVI-BHA,1,33,AVI-BHA,PL,Aston Villa,Brighton,1,1825.0,1843.0,0.4035298047545279,0.25387757674582073,0.38088631662931294
s1_r33_FCK-FCM,1,33,FCK-FCM,SL,FCK,FC Midtjylland,2,1626.0,1569.0,0.551637970848588,0.2614552332244634,0.23960223392327126
s1_r33_ACM-LAZ,1,33,ACM-LAZ,ITA,AC Milan,Lazio,1,1829.0,1767.0,0.5634121232489405,0.26980985838271426,0.2107560649550439
s1_r33_RBL-BAY,1,33,RBL-BAY,TYS,RB Leipzig,Bayern München,X,1817.0,1940.0,0.2849796783336048,0.24052707217416408,0.5117861812997576
s1_r33_RSO-BIL,1,33,RSO-BIL,SPA,Sociedad,Athletic Bilbao,1,1777.0,1704.0,0.4446936112224308,0.3086197362692889,0.2896382838328609
s1_r34_HIF-BIF,1,34,HIF-BIF,SL,Hvidovre,Brøndby,2,1324.0,1485.0,0.19666841719248965,0.24117428363363133,0.6193944769016645
s1_r34_ALA-OSA,1,34,ALA-OSA,SPA,Alaves,Osasuna,2,1593.0,1670.0,0.36941370551346914,0.3284557711691785,0.3499018734665905
s1_r34_FRE-AUG,1,34,FRE-AUG,TYS,Freiburg,Augsburg,1,1739.0,1587.0,0.5791017771420901,0.24174962376350279,0.22038790859080226
s1_r34_ATA-JUV,1,34,ATA-JUV,ITA,Atalanta,Juventus,X,1768.0,1806.0,0.40383307708971494,0.28862535837391357,0.35236109609464333
s1_r34_REN-NAN,1,34,REN-NAN,FRA,Rennes,Nantes,1,1711.0,1513.0,0.6543997067330269,0.22269237254261762,0.16703782862232877
s1_r34_FCK-BAY,1,34,FCK-BAY,CL,FCK,Bayern München,2,1626.0,1940.0,0.0687906756373974,0.13166415899584102,0.832498743719839
s1_r34_NAP-RMA,1,34,NAP-RMA,CL,Napoli,Real Madrid,2,1908.0,1917.0,0.37513694839444756,0.27148402412401523,0.38542697481515387
s1_r34_BVB-ACM,1,34,BVB-ACM,CL,Dortmund,AC Milan,X,1843.0,1829.0,0.4121994514584225,0.27756449633664226,0.3452623158703869
s1_r34_FCP-BAR,1,34,FCP-BAR,CL,Porto,Barcelona,2,1826.0,1861.0,0.24796659600859627,0.256557348407447,0.5313083664706567
s1_r34_OM-BHA,1,34,OM-BHA,EL,Marseille,Brighton,X,1697.0,1843.0,0.3517726405499081,0.26898519470240684,0.42451229837233817
s1_r35_SUN-MID,1,35,SUN-MID,ENG,Sunderland,Middlesbrough,2,1524.0,1554.0,0.42144889461849605,0.28707354954578723,0.3443510413144486
s1_r35_KIF-HBK,1,35,KIF-HBK,DAN,Kolding IF,HB Køge,1,,,0.6666666666666667,0.24390243902439024,0.17857142857142858
s1_r35_VIL-LAS,1,35,VIL-LAS,SPA,Villarreal,Las Palmas,2,1767.0,1572.0,0.6219697584883326,0.23652823928224978,0.17799808799497427
s1_r35_YB-BAS,1,35,YB-BAS,SCH,Young Boys,Basel,1,1603.0,1437.0,0.681951599189547,0.21571073073582261,0.24714297114993933
s1_r35_AGF-FCK,1,35,AGF-FCK,SL,AGF,FCK,X,1471.0,1626.0,0.31427931804357634,0.30128244098321605,0.43208035679076306
s1_r35_GWA-WFC,1,35,GWA-WFC,IRL,Galway,Waterford FC,1,,,0.5405405405405405,0.2777777777777778,0.28571428571428575
s1_r35_CHT-SOC,1,35,CHT-SOC,FRA,Chateareaux,Sochaux,X,,1396.0,,,
s1_r35_CYP-NOR,1,35,CYP-NOR,INT,Cypern,Norge,2,1316.0,1745.0,0.08333333333333334,0.19047619047619047,0.6060606060606061
s1_r35_KRO-TYR,1,35,KRO-TYR,INT,Kroatien,Tyrkiet,2,1948.0,1747.0,0.6024096385542169,0.2777777777777778,0.19047619047619047
s1_r35_HOL-FRK,1,35,HOL-FRK,INT,Holland,Frankrig,2,1967.0,2124.0,0.35714285714285715,0.29411764705882354,0.40816326530612246
s1_r36_SLO-FIN,1,36,SLO-FIN,INT,Slovenien,Finland,1,1712.0,1628.0,0.5208333333333334,0.2985074626865672,0.23255813953488375
s1_r36_DAN-KAZ,1,36,DAN-KAZ,INT,Danmark,Kazakhstan,1,1871.0,1485.0,0.8771929824561404,0.12195121951219512,0.047619047619047616
s1_r36_NOR-SPA,1,36,NOR-SPA,INT,Norge,Spanien,2,1745.0,2028.0,0.27027027027027023,0.28169014084507044,0.5
s1_r36_BEL-SVE,1,36,BEL-SVE,INT,Belgien,Sverige,X,1983.0,1739.0,0.6172839506172839,0.2597402597402597,0.17543859649122806
s1_r36_BOS-POR,1,36,BOS-POR,INT,Bosnien,Portugal,2,1532.0,2032.0,0.16129032258064516,0.24390243902439024,0.6451612903225806
