match_id,season,round,match_code,bookmaker,home_odds,draw_odds,away_odds
s1_r64_BIF-FCK,1,64,BIF-FCK,Betfair,2.62,3.4,2.34
s1_r64_BIF-FCK,1,64,BIF-FCK,Suprabets,2.78,3.61,2.53
s1_r64_BIF-FCK,1,64,BIF-FCK,Pinnacle,2.73,3.55,2.52
s1_r64_BIF-FCK,1,64,BIF-FCK,William Hill,2.6,3.4,2.38
s1_r64_BIF-FCK,1,64,BIF-FCK,Nordic Bet,2.75,3.45,2.45
s1_r64_BIF-FCK,1,64,BIF-FCK,Unibet,2.75,3.55,2.45
s1_r64_BIF-FCK,1,64,BIF-FCK,Betsson,2.75,3.45,2.45
s1_r64_BIF-FCK,1,64,BIF-FCK,Everygame,2.65,3.4,2.4
s1_r64_BIF-FCK,1,64,BIF-FCK,Betonline.Ag,2.72,3.54,2.5
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Mybookie.Ag,1.67,4.0,4.7
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,888Sport,1.67,4.0,4.5
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Betfair,1.7,4.2,5.0
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Betonline.Ag,1.66,4.0,4.4
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Suprabets,1.69,4.33,4.75
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Matchbook,1.68,4.2,4.8
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Pinnacle,1.68,4.28,4.77
s1_r65_ZÜR-GRA,1,65,ZÜR-GRA,Everygame,1.62,4.0,4.33
s1_r65_NAP-UDI,1,65,NAP-UDI,Marathon Bet,1.43,5.3,8.8
s1_r65_NAP-UDI,1,65,NAP-UDI,888Sport,1.3,4.75,8.25
s1_r65_NAP-UDI,1,65,NAP-UDI,Pinnacle,1.39,5.14,8.33
s1_r65_NAP-UDI,1,65,NAP-UDI,Nordic Bet,1.38,5.0,8.5
s1_r65_NAP-UDI,1,65,NAP-UDI,Betsson,1.37,4.95,8.3
s1_r65_NAP-UDI,1,65,NAP-UDI,Mybookie.Ag,1.39,5.0,7.7
s1_r65_NAP-UDI,1,65,NAP-UDI,1xBet,1.41,5.22,8.65
s1_r65_NAP-UDI,1,65,NAP-UDI,Betfair,1.41,5.3,9.0
s1_r65_NAP-UDI,1,65,NAP-UDI,Suprabets,1.4,5.3,8.5
s1_r65_NAP-UDI,1,65,NAP-UDI,William Hill,1.33,5.0,8.5
s1_r65_NAP-UDI,1,65,NAP-UDI,Unibet,1.36,5.25,9.0
s1_r65_NAP-UDI,1,65,NAP-UDI,Betclic,1.39,5.05,7.7
s1_r65_NAP-UDI,1,65,NAP-UDI,Matchbook,1.41,5.3,9.0
s1_r65_NAP-UDI,1,65,NAP-UDI,Everygame,1.36,4.75,7.5
s1_r65_NAP-UDI,1,65,NAP-UDI,Betonline.Ag,1.37,5.25,8.7
s1_r65_LIL-REI,1,65,LIL-REI,888Sport,1.85,3.75,3.75
s1_r65_LIL-REI,1,65,LIL-REI,Betclic,1.85,4.0,3.85
s1_r65_LIL-REI,1,65,LIL-REI,Mybookie.Ag,1.92,3.8,3.8
s1_r65_LIL-REI,1,65,LIL-REI,Pinnacle,1.9,3.96,3.97
s1_r65_LIL-REI,1,65,LIL-REI,1xBet,1.94,3.98,4.0
s1_r65_LIL-REI,1,65,LIL-REI,Suprabets,1.92,4.1,4.0
s1_r65_LIL-REI,1,65,LIL-REI,Marathon Bet,1.89,3.88,3.9
s1_r65_LIL-REI,1,65,LIL-REI,William Hill,1.91,3.8,3.75
s1_r65_LIL-REI,1,65,LIL-REI,Betfair,1.97,3.9,4.1
s1_r65_LIL-REI,1,65,LIL-REI,Unibet,1.89,3.9,3.9
s1_r65_LIL-REI,1,65,LIL-REI,Betonline.Ag,1.91,3.95,3.88
s1_r65_LIL-REI,1,65,LIL-REI,Matchbook,1.97,3.9,4.1
s1_r65_LIL-REI,1,65,LIL-REI,Everygame,1.85,3.9,3.85
s1_r65_GRA-BET,1,65,GRA-BET,888Sport,2.75,3.25,2.3
s1_r65_GRA-BET,1,65,GRA-BET,Betsson,2.9,3.5,2.45
s1_r65_GRA-BET,1,65,GRA-BET,Mybookie.Ag,2.91,3.4,2.42
s1_r65_GRA-BET,1,65,GRA-BET,1xBet,3.06,3.62,2.42
s1_r65_GRA-BET,1,65,GRA-BET,Marathon Bet,2.98,3.52,2.36
s1_r65_GRA-BET,1,65,GRA-BET,Suprabets,3.03,3.57,2.44
s1_r65_GRA-BET,1,65,GRA-BET,Nordic Bet,2.9,3.5,2.45
s1_r65_GRA-BET,1,65,GRA-BET,Betfair,3.1,3.4,2.48
s1_r65_GRA-BET,1,65,GRA-BET,William Hill,2.8,3.5,2.38
s1_r65_GRA-BET,1,65,GRA-BET,Unibet,3.15,3.45,2.38
s1_r65_GRA-BET,1,65,GRA-BET,Betclic,2.91,3.4,2.42
s1_r65_GRA-BET,1,65,GRA-BET,Coolbet,2.95,3.55,2.46
s1_r65_GRA-BET,1,65,GRA-BET,Matchbook,3.1,3.4,2.48
s1_r65_GRA-BET,1,65,GRA-BET,Pinnacle,3.04,3.52,2.41
s1_r65_GRA-BET,1,65,GRA-BET,Everygame,2.9,3.4,2.35
s1_r65_GRA-BET,1,65,GRA-BET,Betonline.Ag,2.98,3.53,2.4
s1_r66_AVI-BHA,1,66,AVI-BHA,Pinnacle,2.51,3.92,2.67
s1_r66_AVI-BHA,1,66,AVI-BHA,888Sport,2.3,3.6,2.55
s1_r66_AVI-BHA,1,66,AVI-BHA,Marathon Bet,2.44,4.0,2.6
s1_r66_AVI-BHA,1,66,AVI-BHA,Mybookie.Ag,2.46,3.85,2.61
s1_r66_AVI-BHA,1,66,AVI-BHA,Nordic Bet,2.42,3.95,2.58
s1_r66_AVI-BHA,1,66,AVI-BHA,Betsson,2.48,4.05,2.62
s1_r66_AVI-BHA,1,66,AVI-BHA,1xBet,2.51,4.12,2.67
s1_r66_AVI-BHA,1,66,AVI-BHA,Betfair,2.56,4.1,2.68
s1_r66_AVI-BHA,1,66,AVI-BHA,Suprabets,2.54,4.1,2.71
s1_r66_AVI-BHA,1,66,AVI-BHA,William Hill,2.45,3.9,2.5
s1_r66_AVI-BHA,1,66,AVI-BHA,Unibet,2.55,3.9,2.7
s1_r66_AVI-BHA,1,66,AVI-BHA,Betclic,2.46,3.85,2.61
s1_r66_AVI-BHA,1,66,AVI-BHA,Matchbook,2.56,4.1,2.68
s1_r66_AVI-BHA,1,66,AVI-BHA,Everygame,2.4,3.75,2.55
s1_r66_AVI-BHA,1,66,AVI-BHA,Betonline.Ag,2.52,3.95,2.6
s1_r66_AVI-BHA,1,66,AVI-BHA,Coolbet,2.52,3.96,2.7
s1_r65_VÅL-BOD,1,65,VÅL-BOD,DS,4.0,4.0,1.72
s1_r66_ACM-LAZ,1,66,ACM-LAZ,888Sport,1.75,3.45,4.3
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Pinnacle,1.74,3.67,4.95
s1_r66_ACM-LAZ,1,66,ACM-LAZ,1xBet,1.81,3.88,4.88
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Suprabets,1.78,3.79,5.1
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Betfair,1.81,3.75,5.0
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Marathon Bet,1.76,3.78,4.75
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Betclic,1.76,3.72,4.73
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Nordic Bet,1.8,3.75,4.5
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Betsson,1.78,3.7,4.45
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Mybookie.Ag,1.76,3.7,4.7
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Matchbook,1.81,3.75,5.0
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Everygame,1.73,3.6,4.75
s1_r66_ACM-LAZ,1,66,ACM-LAZ,William Hill,1.75,3.7,4.6
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Unibet,1.82,3.7,4.6
s1_r66_ACM-LAZ,1,66,ACM-LAZ,Betonline.Ag,1.77,3.69,5.03
s1_r67_ATA-JUV,1,67,ATA-JUV,888Sport,2.4,3.25,2.7
s1_r67_ATA-JUV,1,67,ATA-JUV,Pinnacle,2.46,3.5,2.8
s1_r67_ATA-JUV,1,67,ATA-JUV,1xBet,2.54,3.53,2.96
s1_r67_ATA-JUV,1,67,ATA-JUV,Betfair,2.5,3.45,2.86
s1_r67_ATA-JUV,1,67,ATA-JUV,Betclic,2.46,3.45,2.83
s1_r67_ATA-JUV,1,67,ATA-JUV,Marathon Bet,2.57,3.58,3.0
s1_r67_ATA-JUV,1,67,ATA-JUV,Betsson,2.48,3.35,2.85
s1_r67_ATA-JUV,1,67,ATA-JUV,Nordic Bet,2.48,3.35,2.88
s1_r67_ATA-JUV,1,67,ATA-JUV,Suprabets,2.51,3.62,2.89
s1_r67_ATA-JUV,1,67,ATA-JUV,Mybookie.Ag,2.46,3.46,2.83
s1_r67_ATA-JUV,1,67,ATA-JUV,Everygame,2.4,3.4,2.75
s1_r67_ATA-JUV,1,67,ATA-JUV,Matchbook,2.5,3.5,2.82
s1_r67_ATA-JUV,1,67,ATA-JUV,William Hill,2.4,3.5,2.8
s1_r67_ATA-JUV,1,67,ATA-JUV,Unibet,2.55,3.5,2.75
s1_r67_ATA-JUV,1,67,ATA-JUV,Betonline.Ag,2.45,3.57,2.88
s1_r67_REN-NAN,1,67,REN-NAN,Pinnacle,6.03,4.59,1.54
s1_r67_REN-NAN,1,67,REN-NAN,Mybookie.Ag,5.8,4.5,1.54
s1_r67_REN-NAN,1,67,REN-NAN,1xBet,6.21,4.57,1.57
s1_r67_REN-NAN,1,67,REN-NAN,Betfair,6.4,4.5,1.54
s1_r67_REN-NAN,1,67,REN-NAN,Marathon Bet,6.05,4.45,1.53
s1_r67_REN-NAN,1,67,REN-NAN,Nordic Bet,5.85,4.4,1.52
s1_r67_REN-NAN,1,67,REN-NAN,Betsson,5.9,4.45,1.52
s1_r67_REN-NAN,1,67,REN-NAN,William Hill,6.0,4.5,1.5
s1_r67_REN-NAN,1,67,REN-NAN,Betclic,5.9,4.55,1.52
s1_r67_REN-NAN,1,67,REN-NAN,Unibet,6.1,4.5,1.53
s1_r67_REN-NAN,1,67,REN-NAN,Everygame,5.5,4.33,1.5
s1_r67_REN-NAN,1,67,REN-NAN,Betonline.Ag,6.2,4.56,1.53
s1_r66_RSO-BIL,1,66,RSO-BIL,888Sport,3.15,3.1,2.2
s1_r66_RSO-BIL,1,66,RSO-BIL,Marathon Bet,3.38,3.3,2.25
s1_r66_RSO-BIL,1,66,RSO-BIL,Pinnacle,3.47,3.25,2.23
s1_r66_RSO-BIL,1,66,RSO-BIL,Suprabets,3.56,3.29,2.3
s1_r66_RSO-BIL,1,66,RSO-BIL,1xBet,3.47,3.39,2.31
s1_r66_RSO-BIL,1,66,RSO-BIL,Betclic,3.42,3.2,2.25
s1_r66_RSO-BIL,1,66,RSO-BIL,Mybookie.Ag,3.42,3.2,2.25
s1_r66_RSO-BIL,1,66,RSO-BIL,Betfair,3.7,3.2,2.28
s1_r66_RSO-BIL,1,66,RSO-BIL,Nordic Bet,3.45,3.2,2.22
s1_r66_RSO-BIL,1,66,RSO-BIL,Betsson,3.5,3.25,2.25
s1_r66_RSO-BIL,1,66,RSO-BIL,William Hill,3.3,3.3,2.2
s1_r66_RSO-BIL,1,66,RSO-BIL,Everygame,3.35,3.1,2.2
s1_r66_RSO-BIL,1,66,RSO-BIL,Matchbook,3.7,3.25,2.28
s1_r66_RSO-BIL,1,66,RSO-BIL,Unibet,3.45,3.3,2.3
s1_r66_RSO-BIL,1,66,RSO-BIL,Betonline.Ag,3.55,3.3,2.22
s1_r67_ALA-OSA,1,67,ALA-OSA,Betclic,2.7,3.07,2.82
s1_r67_ALA-OSA,1,67,ALA-OSA,Betfair,2.78,2.96,2.92
s1_r67_ALA-OSA,1,67,ALA-OSA,Nordic Bet,2.68,3.05,2.88
s1_r67_ALA-OSA,1,67,ALA-OSA,Betsson,2.7,3.1,2.9
s1_r67_ALA-OSA,1,67,ALA-OSA,Marathon Bet,2.71,3.12,2.82
s1_r67_ALA-OSA,1,67,ALA-OSA,William Hill,2.62,3.1,2.8
s1_r67_ALA-OSA,1,67,ALA-OSA,Everygame,2.7,2.9,2.8
s1_r67_ALA-OSA,1,67,ALA-OSA,Unibet,2.7,3.15,2.95
s1_r67_ALA-OSA,1,67,ALA-OSA,Pinnacle,2.78,2.97,2.84
s1_r66_FCK-FCM,1,66,FCK-FCM,888Sport,1.8,3.8,4.0
s1_r66_FCK-FCM,1,66,FCK-FCM,1xBet,1.85,4.05,4.39
s1_r66_FCK-FCM,1,66,FCK-FCM,Suprabets,1.86,3.9,4.2
s1_r66_FCK-FCM,1,66,FCK-FCM,Marathon Bet,1.87,4.1,4.45
s1_r66_FCK-FCM,1,66,FCK-FCM,Betfair,1.82,3.85,4.4
s1_r66_FCK-FCM,1,66,FCK-FCM,William Hill,1.7,3.8,4.0
s1_r66_FCK-FCM,1,66,FCK-FCM,Everygame,1.8,3.65,4.0
s1_r66_FCK-FCM,1,66,FCK-FCM,Betsson,1.82,3.65,4.25
s1_r66_FCK-FCM,1,66,FCK-FCM,Nordic Bet,1.84,3.71,4.28
s1_r66_FCK-FCM,1,66,FCK-FCM,Pinnacle,1.83,3.85,4.12
s1_r66_FCK-FCM,1,66,FCK-FCM,Unibet,1.83,3.85,4.0
s1_r66_FCK-FCM,1,66,FCK-FCM,Betonline.Ag,1.8,3.87,4.25
s1_r66_FCK-FCM,1,66,FCK-FCM,Matchbook,1.76,3.7,4.0
s1_r67_HIF-BIF,1,67,HIF-BIF,888Sport,1.6,4.0,5.5
s1_r67_HIF-BIF,1,67,HIF-BIF,1xBet,1.64,4.25,4.95
s1_r67_HIF-BIF,1,67,HIF-BIF,Betfair,1.62,4.3,5.1
s1_r67_HIF-BIF,1,67,HIF-BIF,Suprabets,1.63,4.33,5.3
s1_r67_HIF-BIF,1,67,HIF-BIF,Marathon Bet,1.61,4.25,5.05
s1_r67_HIF-BIF,1,67,HIF-BIF,Everygame,1.57,4.0,5.0
s1_r67_HIF-BIF,1,67,HIF-BIF,William Hill,1.55,4.0,4.8
s1_r67_HIF-BIF,1,67,HIF-BIF,Betsson,1.64,4.15,4.9
s1_r67_HIF-BIF,1,67,HIF-BIF,Nordic Bet,1.65,4.17,4.96
s1_r67_HIF-BIF,1,67,HIF-BIF,Unibet,1.64,3.9,5.3
s1_r67_HIF-BIF,1,67,HIF-BIF,Pinnacle,1.61,4.24,5.19
s1_r67_HIF-BIF,1,67,HIF-BIF,Betonline.Ag,1.62,4.22,5.05
s1_r66_RBL-BAY,1,66,RBL-BAY,888Sport,1.91,4.1,3.12
s1_r66_RBL-BAY,1,66,RBL-BAY,Mybookie.Ag,1.94,4.1,3.44
s1_r66_RBL-BAY,1,66,RBL-BAY,1xBet,1.97,4.21,3.71
s1_r66_RBL-BAY,1,66,RBL-BAY,Pinnacle,1.96,4.12,3.61
s1_r66_RBL-BAY,1,66,RBL-BAY,Marathon Bet,1.99,4.25,3.75
s1_r66_RBL-BAY,1,66,RBL-BAY,Suprabets,1.99,4.2,3.68
s1_r66_RBL-BAY,1,66,RBL-BAY,Betfair,2.02,4.3,3.6
s1_r66_RBL-BAY,1,66,RBL-BAY,William Hill,1.91,4.2,3.4
s1_r66_RBL-BAY,1,66,RBL-BAY,Betclic,1.93,4.15,3.43
s1_r66_RBL-BAY,1,66,RBL-BAY,Betsson,1.95,4.2,3.5
s1_r66_RBL-BAY,1,66,RBL-BAY,Nordic Bet,1.9,4.05,3.4
s1_r66_RBL-BAY,1,66,RBL-BAY,Unibet,1.97,4.1,3.5
s1_r66_RBL-BAY,1,66,RBL-BAY,Matchbook,2.02,4.3,3.65
s1_r66_RBL-BAY,1,66,RBL-BAY,Everygame,1.91,3.9,3.45
s1_r66_RBL-BAY,1,66,RBL-BAY,Betonline.Ag,1.95,4.22,3.5
s1_r67_FRE-AUG,1,67,FRE-AUG,888Sport,4.3,3.85,1.67
s1_r67_FRE-AUG,1,67,FRE-AUG,Pinnacle,4.55,4.21,1.75
s1_r67_FRE-AUG,1,67,FRE-AUG,Mybookie.Ag,4.5,4.0,1.72
s1_r67_FRE-AUG,1,67,FRE-AUG,1xBet,4.72,4.26,1.76
s1_r67_FRE-AUG,1,67,FRE-AUG,Betfair,4.7,4.2,1.76
s1_r67_FRE-AUG,1,67,FRE-AUG,Suprabets,4.6,4.3,1.78
s1_r67_FRE-AUG,1,67,FRE-AUG,Marathon Bet,4.6,4.15,1.71
s1_r67_FRE-AUG,1,67,FRE-AUG,William Hill,4.4,4.2,1.7
s1_r67_FRE-AUG,1,67,FRE-AUG,Betclic,4.57,4.08,1.7
s1_r67_FRE-AUG,1,67,FRE-AUG,Nordic Bet,4.4,4.1,1.7
s1_r67_FRE-AUG,1,67,FRE-AUG,Betsson,4.5,4.2,1.72
s1_r67_FRE-AUG,1,67,FRE-AUG,Unibet,4.7,4.1,1.74
s1_r67_FRE-AUG,1,67,FRE-AUG,Everygame,4.33,4.0,1.7
s1_r67_FRE-AUG,1,67,FRE-AUG,Matchbook,4.7,4.3,1.76
s1_r67_FRE-AUG,1,67,FRE-AUG,Betonline.Ag,4.55,4.15,1.74
s1_r68_NAP-RMA,1,68,NAP-RMA,888Sport,2.6,3.5,2.6
s1_r68_NAP-RMA,1,68,NAP-RMA,Marathon Bet,2.79,3.76,2.65
s1_r68_NAP-RMA,1,68,NAP-RMA,1xBet,2.75,3.71,2.62
s1_r68_NAP-RMA,1,68,NAP-RMA,William Hill,2.6,3.6,2.5
s1_r68_NAP-RMA,1,68,NAP-RMA,Betfair,2.74,3.75,2.68
s1_r68_NAP-RMA,1,68,NAP-RMA,Suprabets,2.74,3.82,2.61
s1_r68_NAP-RMA,1,68,NAP-RMA,Pinnacle,2.7,3.71,2.58
s1_r68_NAP-RMA,1,68,NAP-RMA,Unibet,2.65,3.75,2.65
s1_r68_NAP-RMA,1,68,NAP-RMA,Coolbet,2.6,3.63,2.63
s1_r68_NAP-RMA,1,68,NAP-RMA,Everygame,2.6,3.6,2.45
s1_r68_NAP-RMA,1,68,NAP-RMA,Betsson,2.62,3.75,2.58
s1_r68_NAP-RMA,1,68,NAP-RMA,Nordic Bet,2.6,3.7,2.55
s1_r68_NAP-RMA,1,68,NAP-RMA,Mybookie.Ag,2.62,3.6,2.56
s1_r68_NAP-RMA,1,68,NAP-RMA,Betonline.Ag,2.66,3.65,2.6
s1_r68_NAP-RMA,1,68,NAP-RMA,Matchbook,2.74,3.75,2.68
s1_r68_FCK-BAY,1,68,FCK-BAY,1xBet,1.21,8.1,15.5
s1_r68_FCK-BAY,1,68,FCK-BAY,Betclic,1.19,7.45,13.25
s1_r68_FCK-BAY,1,68,FCK-BAY,William Hill,1.17,7.5,15.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Suprabets,1.22,8.1,15.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Betfair,1.22,8.0,16.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Pinnacle,1.2,7.59,14.13
s1_r68_FCK-BAY,1,68,FCK-BAY,Unibet,1.22,7.5,16.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Coolbet,1.21,7.05,13.9
s1_r68_FCK-BAY,1,68,FCK-BAY,Everygame,1.18,7.25,13.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Nordic Bet,1.18,7.6,15.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Betsson,1.19,7.8,15.5
s1_r68_FCK-BAY,1,68,FCK-BAY,Mybookie.Ag,1.21,7.1,12.5
s1_r68_FCK-BAY,1,68,FCK-BAY,Betonline.Ag,1.2,7.5,14.0
s1_r68_FCK-BAY,1,68,FCK-BAY,Matchbook,1.22,8.0,16.0
s1_r68_BVB-ACM,1,68,BVB-ACM,888Sport,2.88,3.5,2.38
s1_r68_BVB-ACM,1,68,BVB-ACM,Betsson,2.85,3.7,2.42
s1_r68_BVB-ACM,1,68,BVB-ACM,Nordic Bet,2.82,3.65,2.4
s1_r68_BVB-ACM,1,68,BVB-ACM,William Hill,2.8,3.5,2.38
s1_r68_BVB-ACM,1,68,BVB-ACM,Betfair,3.0,3.7,2.5
s1_r68_BVB-ACM,1,68,BVB-ACM,Suprabets,2.99,3.69,2.47
s1_r68_BVB-ACM,1,68,BVB-ACM,Pinnacle,2.92,3.6,2.46
s1_r68_BVB-ACM,1,68,BVB-ACM,Unibet,3.0,3.75,2.38
s1_r68_BVB-ACM,1,68,BVB-ACM,Coolbet,2.88,3.48,2.47
s1_r68_BVB-ACM,1,68,BVB-ACM,Everygame,2.8,3.45,2.35
s1_r68_BVB-ACM,1,68,BVB-ACM,Mybookie.Ag,2.8,3.6,2.42
s1_r68_BVB-ACM,1,68,BVB-ACM,Betonline.Ag,2.94,3.55,2.42
s1_r68_BVB-ACM,1,68,BVB-ACM,Matchbook,3.0,3.7,2.5
s1_r68_FCP-BAR,1,68,FCP-BAR,Marathon Bet,1.85,3.9,4.05
s1_r68_FCP-BAR,1,68,FCP-BAR,888Sport,1.85,3.75,4.0
s1_r68_FCP-BAR,1,68,FCP-BAR,Betsson,1.88,3.95,4.0
s1_r68_FCP-BAR,1,68,FCP-BAR,Nordic Bet,1.85,3.9,3.95
s1_r68_FCP-BAR,1,68,FCP-BAR,William Hill,1.85,3.9,3.75
s1_r68_FCP-BAR,1,68,FCP-BAR,Suprabets,1.91,4.0,4.2
s1_r68_FCP-BAR,1,68,FCP-BAR,Pinnacle,1.87,3.93,4.15
s1_r68_FCP-BAR,1,68,FCP-BAR,Betfair,1.93,3.95,4.2
s1_r68_FCP-BAR,1,68,FCP-BAR,1xBet,1.9,4.01,4.16
s1_r68_FCP-BAR,1,68,FCP-BAR,Unibet,1.91,3.95,4.1
s1_r68_FCP-BAR,1,68,FCP-BAR,Coolbet,1.9,3.85,3.95
s1_r68_FCP-BAR,1,68,FCP-BAR,Everygame,1.83,3.75,3.9
s1_r68_FCP-BAR,1,68,FCP-BAR,Mybookie.Ag,1.91,3.8,3.85
s1_r68_FCP-BAR,1,68,FCP-BAR,Betonline.Ag,1.87,3.9,4.1
s1_r68_FCP-BAR,1,68,FCP-BAR,Matchbook,1.93,3.95,4.2
s1_r68_OM-BHA,1,68,OM-BHA,1xBet,2.43,3.79,2.95
s1_r68_OM-BHA,1,68,OM-BHA,Betclic,2.28,3.5,2.75
s1_r68_OM-BHA,1,68,OM-BHA,Marathon Bet,2.46,3.84,2.99
s1_r68_OM-BHA,1,68,OM-BHA,Mybookie.Ag,2.39,3.6,2.84
s1_r68_OM-BHA,1,68,OM-BHA,888Sport,2.3,3.5,2.88
s1_r68_OM-BHA,1,68,OM-BHA,William Hill,2.3,3.7,2.8
s1_r68_OM-BHA,1,68,OM-BHA,Nordic Bet,2.32,3.7,2.88
s1_r68_OM-BHA,1,68,OM-BHA,Pinnacle,2.39,3.82,2.84
s1_r68_OM-BHA,1,68,OM-BHA,Suprabets,2.42,3.84,2.89
s1_r68_OM-BHA,1,68,OM-BHA,Unibet,2.35,3.85,2.95
s1_r68_OM-BHA,1,68,OM-BHA,Betfair,2.34,3.75,2.72
s1_r68_OM-BHA,1,68,OM-BHA,Matchbook,2.36,3.9,2.8
s1_r68_OM-BHA,1,68,OM-BHA,Everygame,2.3,3.6,2.7
s1_r69_KIF-HBK,1,69,KIF-HBK,DS,1.5,4.1,5.6
s1_r69_SUN-MID,1,69,SUN-MID,888Sport,2.7,3.25,2.3
s1_r69_SUN-MID,1,69,SUN-MID,Pinnacle,3.02,3.5,2.43
s1_r69_SUN-MID,1,69,SUN-MID,Betclic,2.82,3.55,2.35
s1_r69_SUN-MID,1,69,SUN-MID,Mybookie.Ag,2.85,3.6,2.37
s1_r69_SUN-MID,1,69,SUN-MID,1xBet,2.89,3.48,2.4
s1_r69_SUN-MID,1,69,SUN-MID,Suprabets,2.99,3.52,2.4
s1_r69_SUN-MID,1,69,SUN-MID,Marathon Bet,2.9,3.48,2.38
s1_r69_SUN-MID,1,69,SUN-MID,Nordic Bet,2.9,3.55,2.32
s1_r69_SUN-MID,1,69,SUN-MID,Betsson,2.92,3.56,2.33
s1_r69_SUN-MID,1,69,SUN-MID,Matchbook,3.05,3.65,2.42
s1_r69_SUN-MID,1,69,SUN-MID,Betfair,3.05,3.65,2.42
s1_r69_SUN-MID,1,69,SUN-MID,Unibet,3.0,3.35,2.45
s1_r69_SUN-MID,1,69,SUN-MID,William Hill,2.88,3.4,2.38
s1_r69_SUN-MID,1,69,SUN-MID,Betonline.Ag,2.69,3.4,2.31
s1_r69_SUN-MID,1,69,SUN-MID,Everygame,2.85,3.35,2.3
s1_r69_SUN-MID,1,69,SUN-MID,Coolbet,3.02,3.5,2.42
s1_r69_AGF-FCK,1,69,AGF-FCK,Pinnacle,3.21,3.33,2.31
s1_r69_AGF-FCK,1,69,AGF-FCK,888Sport,3.2,3.2,2.3
s1_r69_AGF-FCK,1,69,AGF-FCK,Marathon Bet,3.38,3.46,2.39
s1_r69_AGF-FCK,1,69,AGF-FCK,William Hill,2.9,3.3,2.2
s1_r69_AGF-FCK,1,69,AGF-FCK,Betclic,3.13,3.33,2.32
s1_r69_AGF-FCK,1,69,AGF-FCK,Nordic Bet,3.09,3.38,2.34
s1_r69_AGF-FCK,1,69,AGF-FCK,Betsson,3.05,3.35,2.33
s1_r69_AGF-FCK,1,69,AGF-FCK,1xBet,3.34,3.42,2.36
s1_r69_AGF-FCK,1,69,AGF-FCK,Suprabets,3.28,3.35,2.33
s1_r69_AGF-FCK,1,69,AGF-FCK,Everygame,3.1,3.2,2.25
s1_r69_AGF-FCK,1,69,AGF-FCK,Betfair,3.25,3.3,2.34
s1_r69_AGF-FCK,1,69,AGF-FCK,Unibet,3.25,3.3,2.28
s1_r69_AGF-FCK,1,69,AGF-FCK,Coolbet,3.25,3.25,2.35
s1_r69_VIL-LAS,1,69,VIL-LAS,888Sport,6.0,4.0,1.57
s1_r69_VIL-LAS,1,69,VIL-LAS,Mybookie.Ag,5.4,4.1,1.61
s1_r69_VIL-LAS,1,69,VIL-LAS,Betclic,5.4,4.13,1.61
s1_r69_VIL-LAS,1,69,VIL-LAS,1xBet,5.6,4.37,1.65
s1_r69_VIL-LAS,1,69,VIL-LAS,Marathon Bet,5.45,4.25,1.6
s1_r69_VIL-LAS,1,69,VIL-LAS,Suprabets,5.7,4.4,1.62
s1_r69_VIL-LAS,1,69,VIL-LAS,William Hill,5.5,4.2,1.57
s1_r69_VIL-LAS,1,69,VIL-LAS,Betfair,5.9,4.2,1.63
s1_r69_VIL-LAS,1,69,VIL-LAS,Unibet,5.8,4.2,1.62
s1_r69_VIL-LAS,1,69,VIL-LAS,Everygame,5.25,4.1,1.57
s1_r69_VIL-LAS,1,69,VIL-LAS,Matchbook,6.0,4.3,1.63
s1_r69_VIL-LAS,1,69,VIL-LAS,Pinnacle,5.62,4.24,1.62
s1_r69_VIL-LAS,1,69,VIL-LAS,Betonline.Ag,5.7,4.35,1.59
s1_r69_VIL-LAS,1,69,VIL-LAS,Coolbet,5.7,4.3,1.61
s1_r69_VIL-LAS,1,69,VIL-LAS,Betsson,5.6,4.35,1.63
s1_r69_VIL-LAS,1,69,VIL-LAS,Nordic Bet,5.4,4.2,1.6
s1_r69_YB-BAS,1,69,YB-BAS,888Sport,1.5,4.5,5.5
s1_r69_YB-BAS,1,69,YB-BAS,Pinnacle,1.53,4.74,5.41
